store_name,city_name,state_id,lat,lng
Canal & Glenwild,Thibodaux,LA,29.812,-90.815
Martin Luther King & Corporate,Houma,LA,29.612,-90.756
Target Houma 1450,Houma,LA,29.611,-90.757
"Hwy 51, Laplace",Laplace,LA,30.086,-90.444
MSY Concourse B Gate 10,Kenner,LA,29.994,-90.257
MSY Main Food Court,Kenner,LA,29.996,-90.256
MSY Concourse C Gate 8,Kenner,LA,29.994,-90.254
3405 Halls Ferry Road,Vicksburg,MS,32.314,-90.876
I-55 and Siwell Road,Byram,MS,32.188,-90.263
I-20 @ Springridge,Clinton,MS,32.328,-90.326
Kroger Clinton 474,Clinton,MS,32.335,-90.325
I-55 and Brookway Blvd,Brookhaven,MS,31.578,-90.465
I-55 and Highway 570,Mccomb,MS,31.262,-90.477
Southeastern Louisiana Univers,Hammond,LA,30.514,-90.467
"Town & Country (Hammond, LA)",Hammond,LA,30.501,-90.487
SW Railroad Ave,Hammond,LA,30.485,-90.456
Target Hammond 2531,Hammond,LA,30.481,-90.462
Florida Blvd & Walker Rd,Walker,LA,30.488,-90.863
Hwy 16 & Hwy 64,Denham Springs,LA,30.527,-90.957
Juban Rd and Cassle Dr,Denham Springs,LA,30.47,-90.918
Range Rd & Rushing Rd,Denham Springs,LA,30.457,-90.957
2020 O'Neal Lane,Baton Rouge,LA,30.439,-91.008
Sullivan Road & Brent Ave.,Central,LA,30.539,-91.028
Airline Hwy and Duplessis Rd,Gonzales,LA,30.284,-90.956
I-10 and Hwy 73,Prairieville,LA,30.272,-90.985
I-10 & Hwy 30,Gonzales,LA,30.211,-90.95
Albertsons Baton Rouge 3713,Baton Rouge,LA,30.406,-91.015
Airline and Antioch,Baton Rouge,LA,30.361,-91.013
Target Baton Rouge 2089,Baton Rouge,LA,30.441,-91.022
Chateau and W. Esplanade,Kenner,LA,30.021,-90.258
Target Kenner 2534,Kenner,LA,30.016,-90.248
Veterans & Massachusetts,Kenner,LA,30.005,-90.231
Jefferson Hwy & Upstream St,River Ridge,LA,29.951,-90.214
Veterans Blvd and Kent,Metairie,LA,30.007,-90.198
Tomah,Tomah,WI,44.017,-90.508
Business 151 and Keystone,Platteville,WI,42.733,-90.444
NW Arterial and Asbury,Dubuque,IA,42.519,-90.742
Hy-Vee Dubuque 3,Dubuque,IA,42.487,-90.663
Hy-Vee Dubuque 2,Dubuque,IA,42.517,-90.744
Dodge and Devon - Dubuque,Dubuque,IA,42.491,-90.701
Hy-Vee Dubuque 1,Dubuque,IA,42.491,-90.723
Target Dubuque 0086,Dubuque,IA,42.49,-90.722
Hy-Vee Clinton 1,Clinton,IA,41.837,-90.192
Hy-Vee Davenport 4,Davenport,IA,41.577,-90.514
53rd and Lakeview,Davenport,IA,41.575,-90.507
Davenport - 53rd & Elmore,Davenport,IA,41.575,-90.528
Target Davenport 0533,Davenport,IA,41.573,-90.526
Hy-Vee Bettendorf 1,Bettendorf,IA,41.554,-90.485
Hy-Vee Fast & Fresh Davenport,Davenport,IA,41.554,-90.527
Middle Rd & Devils Glenn,Bettendorf,IA,41.551,-90.487
Davenport-Kimberly & Bridge,Davenport,IA,41.557,-90.558
HY-VEE DAVENPORT 3,Davenport,IA,41.555,-90.549
Hy-Vee Davenport 2,Davenport,IA,41.561,-90.609
Kimberly & Middle Rd,Bettendorf,IA,41.539,-90.519
Hy-Vee Davenport 5,Davenport,IA,41.537,-90.612
19th Ave and 1st Street,Moline,IL,41.494,-90.536
41st & Ave of the Cities - Mol,Moline,IL,41.491,-90.481
Jewel-Osco Silvas 3088,Silvas,IL,41.495,-90.407
Hy-Vee Moline 1,Moline,IL,41.488,-90.476
NEC John Deere and 41st,Moline,IL,41.471,-90.474
4005 7th St - Moline,Moline,IL,41.47,-90.529
Target Moline 926,Moline,IL,41.469,-90.525
Hy-Vee Milan 1415,Milan,IL,41.444,-90.57
Target Marshfield 805,Marshfield,WI,44.684,-90.163
Marshfield - N Central & McMil,Marshfield,WI,44.684,-90.161
S. Black River Street and Mapl,Sparta,WI,43.938,-90.821
Main St & Baptist Dr.,Madison,MS,32.471,-90.141
"Renaissance Ridgeland, MS",Ridgeland,MS,32.434,-90.149
Target Jackson 754,Jackson,MS,32.399,-90.148
I 55 & Northside,Jackson,MS,32.356,-90.15
Kroger Madison 492,Madison,MS,32.464,-90.108
Lakeland Drive,Flowood,MS,32.34,-90.067
Target Flowood 1920,Flowood,MS,32.343,-90.061
Westwood Blvd & Highland,Poplar Bluff,MO,36.769,-90.417
East Johnson & Airport,Jonesboro,AR,35.86,-90.65
Arkansas State Univ. Student U,Jonesboro,AR,35.843,-90.678
Target Jonesboro 1919,Jonesboro,AR,35.823,-90.666
Kroger Jonesboro 409,Jonesboro,AR,35.824,-90.68
Southwest & Highland,Jonesboro,AR,35.821,-90.706
N Missouri St,West Memphis,AR,35.163,-90.184
Horseshoe Casino Tunica,Tunica,MS,34.847,-90.331
Residence Inn Downtown Memphis,Memphis,TN,35.144,-90.053
Westin Downtown Memphis,Memphis,TN,35.139,-90.052
Lindenwood University Library,St. Charles,MO,38.785,-90.5
1st Capitol & Clay,St Charles,MO,38.781,-90.508
Target Saint Charles 1280,Saint Charles,MO,38.787,-90.563
Zumbehl & 70,St Charles,MO,38.784,-90.532
5th & Boonslick,St. Charles,MO,38.774,-90.491
N Lindbergh and New Halls Ferr,Florissant,MO,38.809,-90.3
I-270 & Lindbergh,Hazelwood,MO,38.786,-90.353
Mexico & Mid Rivers Mall Dr,St. Peters,MO,38.789,-90.626
Schnucks Cross Keys,Florissant,MO,38.807,-90.301
Homer Adams and Buckmaster,Alton,IL,38.918,-90.165
Natural Bridge & St Charles Ro,Bridgeton,MO,38.755,-90.43
Graham & I 270,Florissant,MO,38.777,-90.335
Target Bridgeton 12,Bridgeton,MO,38.754,-90.426
STL Terminal 1 Gate A5,St. Louis,MO,38.744,-90.368
SR-K & Laura Hill Rd,O'fallon,MO,38.781,-90.699
Lindbergh & St Charles Rock Rd,St. Ann,MO,38.736,-90.398
STL Terminal 1 Baggage Claim,St. Louis,MO,38.743,-90.366
Target O'Fallon 1241,O'fallon,MO,38.778,-90.697
STL Terminal 1 Gate C2,St. Louis,MO,38.742,-90.364
Bryan Rd and Veterans Pkwy,O'fallon,MO,38.799,-90.735
STL Terminal 1 Gate C17,St. Louis,MO,38.742,-90.362
W Florissant & Somerset - Ferg,Ferguson,MO,38.767,-90.28
STL Terminal 2 Gate E29,St. Louis,MO,38.738,-90.357
STL Terminal 2 Gate E19,St. Louis,MO,38.737,-90.356
Hwy 94 & Mid Rivers,St. Peters,MO,38.743,-90.635
Bryan & Feise,Dardenne Prairie,MO,38.775,-90.738
Westport Plaza,St. Louis,MO,38.702,-90.446
Page & Ball,Maryland Heights,MO,38.7,-90.421
Target Dardenne Prarie 2103,Dardenne Prarie,MO,38.769,-90.769
Olive & Woodsmill - Chesterfie,Chesterfield,MO,38.679,-90.5
SR-N & Hawk Ridge,Lake St. Louis,MO,38.768,-90.784
SR-K & Weldon Spring,O'fallon,MO,38.719,-90.702
Dierbergs Creve Coeur West Oak,Creve Coeur,MO,38.671,-90.436
Olive & Craig,Creve Coeur,MO,38.671,-90.435
Target Chesterfield 1353,Chesterfield,MO,38.667,-90.586
Olive and Woodson Rd,Olivette,MO,38.674,-90.357
Chesterfield Commons,Chesterfield,MO,38.669,-90.599
Olive and Chesterfield Pkwy,Chesterfield,MO,38.656,-90.555
Maryville University Library,St. Louis,MO,38.642,-90.505
Clarkson & Baxter,Chesterfield,MO,38.642,-90.566
Delmar & North & South,University City,MO,38.659,-90.337
Ballas and Clayton,Saint Louis,MO,38.632,-90.443
Clayton Rd & Mason,Town and Country,MO,38.627,-90.482
Lindbergh & Clayton,Ladue,MO,38.633,-90.405
Forsyth & N Central,Clayton,MO,38.65,-90.338
Town and Country Crossing,Town and Country,MO,38.622,-90.519
Target Chesterfield 1952,Chesterfield,MO,38.62,-90.518
Delmar Loop,University City,MO,38.656,-90.306
Target Brentwood 1102,Brentwood,MO,38.628,-90.343
Hanley & Dale,Richmond Heights,MO,38.628,-90.333
West County Center - 1st Floor,Des Peres,MO,38.6,-90.447
Dierbergs Des Peres,Des Peres,MO,38.601,-90.435
Manchester & Braeshire Rd,Manchester,MO,38.593,-90.497
Target Ballwin 26,Ballwin,MO,38.595,-90.547
Manchester & Ries,Ballwin,MO,38.593,-90.543
Manchester & McKnight,St. Louis,MO,38.608,-90.367
Brentwood & White,Brentwood,MO,38.62,-90.348
Manchester Rd and Covert Lane,Ellisville,MO,38.592,-90.59
Big Bend & Dougherty Ferry,St. Louis,MO,38.569,-90.475
Hwy 141 & I-44,Valley Park,MO,38.536,-90.496
Kirkwood Pioneer Place,Kirkwood,MO,38.577,-90.407
Watson and Lindbergh,Saint Louis,MO,38.555,-90.411
Target Kirkwood 1279,Kirkwood,MO,38.565,-90.404
Watson & Old Sappington,Crestwood,MO,38.557,-90.381
Hwy. 141 & Gravois,Fenton,MO,38.508,-90.443
Target Fenton 1314,Fenton,MO,38.503,-90.448
Taylor & Manchester,Wildwood,MO,38.582,-90.628
Webster Groves,Webster Groves,MO,38.591,-90.339
S Lindbergh and Baptist Church,St. Louis,MO,38.526,-90.364
Watson and Laclede,Saint Louis,MO,38.569,-90.338
Tesson Ferry,St. Louis,MO,38.508,-90.375
Gravois and Rock Hill-Affton,Affton,MO,38.551,-90.334
Chippewa & Lansdowne,St. Louis,MO,38.591,-90.305
Target St. Louis 1509,St. Louis,MO,38.507,-90.34
Butler Hill and I55,St. Louis,MO,38.486,-90.358
Cheshire Inn,St. Louis,MO,38.633,-90.306
Target Hampton Village 1515,St. Louis,MO,38.592,-90.295
Lindbergh and Lemay Ferry,St. Louis,MO,38.507,-90.326
Schnucks Hampton Village,St Louis,MO,38.592,-90.293
Target Arnold 1278,Arnold,MO,38.414,-90.395
Arnold Crossroads,Arnold,MO,38.445,-90.375
Telegraph and Tanzberger,Oakville,MO,38.469,-90.305
Loughborough & I 55,St. Louis,MO,38.557,-90.262
Kings & Chippewa,St. Louis,MO,38.593,-90.272
Hampton and Wise,St Louis,MO,38.628,-90.287
I-55 & Veterans Blvd - Festus,Festus,MO,38.213,-90.403
Karsch & Maple Valley,Farmington,MO,37.794,-90.438
Target Galesburg 891,Galesburg,IL,40.976,-90.388
Galesburg,Galesburg,IL,40.971,-90.384
Hy-Vee Galesburg 2,Galesburg,IL,40.946,-90.34
E. Jackson & Wheeler,Macomb,IL,40.459,-90.641
Hy-Vee Macomb 1420,Macomb,IL,40.46,-90.648
Hy-Vee Canton 1,Canton,IL,40.567,-90.034
Morton & Lincoln,Jacksonville,IL,39.724,-90.246
Elmwood,Harahan,LA,29.964,-90.187
Rouses Metairie 28,Metairie,LA,29.982,-90.178
State St & Magazine St,New Orleans,LA,29.922,-90.122
Barataria Blvd & Lapalco Blvd,Marrero,LA,29.88,-90.098
I-12 and Highway 21,Covington,LA,30.452,-90.137
Target Covington 1876,Covington,LA,30.443,-90.142
Lake Dr & US 190,Covington,LA,30.443,-90.084
3601 Hwy 190 (Bank One),Mandeville,LA,30.393,-90.085
N. Causeway & Florida,Mandeville,LA,30.375,-90.088
Target Metairie 1449,Metairie,LA,30.003,-90.184
Veterans Blvd & Kingman St,Metairie,LA,30.004,-90.18
N. Causeway at Lakeside Mall,Metairie,LA,30.008,-90.156
Rouses Metairie 25,Metairie,LA,30.002,-90.151
Rouses Metairie 27,Metairie,LA,29.975,-90.15
Veterans Blvd & Wilshire Place,Metairie,LA,30.001,-90.131
Harrison Ave & Memphis St,New Orleans,LA,30.004,-90.106
Loyola Univ. New Orleans,New Orleans,LA,29.936,-90.121
Freret Street,New Orleans,LA,29.935,-90.111
Rouses New Orleans 29,New Orleans,LA,29.976,-90.097
S. Claiborne and Washington,New Orleans,LA,29.943,-90.095
Hyatt Regency New Orleans 2nd,New Orleans,LA,29.95,-90.077
Rouses New Orleans 46,New Orleans,LA,29.948,-90.074
4th & Milwaukee,Lubbock,TX,33.592,-101.956
United Lubbock 552,Lubbock,TX,33.591,-101.955
University & Mac Davis Lane,Lubbock,TX,33.59,-101.87
Texas Tech Honors Hall,Lubbock,TX,33.587,-101.88
Texas Tech University Student,Lubbock,TX,33.582,-101.875
Lubbock Christian Univ. Librar,Lubbock,TX,33.578,-101.935
Market Street Lubbock 553,Lubbock,TX,33.576,-101.906
Marsha Sharp & Quaker,Lubbock,TX,33.573,-101.906
Loop 289 & 34th,Lubbock,TX,33.565,-101.945
50th & Indiana,Lubbock,TX,33.548,-101.886
Market Street Lubbock 502,Lubbock,TX,33.548,-101.889
Target Lubbock 2190,Lubbock,TX,33.548,-101.953
Brownfield & Milwaukee,Lubbock,TX,33.546,-101.958
82nd & Quaker,Lubbock,TX,33.52,-101.905
80th & University,Lubbock,TX,33.521,-101.87
United Lubbock 551,Lubbock,TX,33.52,-101.942
98th & Slide,Lubbock,TX,33.506,-101.922
Market Street Lubbock 543,Lubbock,TX,33.503,-101.903
United Lubbock 657,Lubbock,TX,33.491,-101.923
118th  & Quaker,Lubbock,TX,33.486,-101.904
United Lubbock 555,Lubbock,TX,33.475,-101.889
I-20 and Crossgates,Brandon,MS,32.28,-90.037
St. Jude Children's ALSAC Towe,Memphis,TN,35.154,-90.043
St. Jude Children's Hospital,Memphis,TN,35.153,-90.042
UT Health Science Center,Memphis,TN,35.14,-90.031
Union & Watkins,Memphis,TN,35.137,-90.014
Kroger Memphis 402,Memphis,TN,35.135,-90.003
Union & McLean,Memphis,TN,35.135,-90.0
Elvis Presley and E Shelby,Memphis,TN,35.02,-90.025
MEM Terminal B Rotunda,Memphis,TN,35.042,-89.982
Poplar & Highland,Memphis,TN,35.129,-89.949
Kroger Memphis 488,Memphis,TN,35.13,-89.948
Univ. of Memphis Bookstore,Memphis,TN,35.118,-89.936
Target Horn Lake 1169,Horn Lake,MS,34.966,-90.005
Horn Lake - West Goodman Rd &,Horn Lake,MS,34.962,-90.007
Southaven,Southaven,MS,34.963,-89.987
Church and Airways,Southaven,MS,34.935,-89.989
Getwell  & Goodman- Southaven,Southaven,MS,34.96,-89.936
Kroger Southaven 464,Southaven,MS,34.961,-89.935
Kroger Hernando 478,Hernando,MS,34.826,-89.982
E Commerce and I-55,Hernando,MS,34.824,-89.979
Central West End,St. Louis,MO,38.645,-90.261
Saint Louis Zoo,St. Louis,MO,38.636,-90.292
SIUE Morris University Center,Edwardsville,IL,38.792,-89.997
Univ. of Health Sciences & Pha,St. Louis,MO,38.637,-90.261
St. Louis University Clemens H,St. Louis,MO,38.636,-90.235
Grand Ave & Forest Park,St. Louis,MO,38.633,-90.234
Target St Louis Midtown T-3439,Saint Louis,MO,38.628,-90.236
S Jefferson and Walnut,St. Louis,MO,38.63,-90.217
St Louis - S Grand and Sidney,St. Louis,MO,38.608,-90.241
Manhattan & WB Expressway,Harvey,LA,29.902,-90.066
Target Harvey 1451,Harvey,LA,29.89,-90.054
Poydras & St Charles,New Orleans,LA,29.95,-90.07
Marriott Warehouse Arts Distri,New Orleans,LA,29.944,-90.065
Sheraton New Orleans Lobby,New Orleans,LA,29.952,-90.068
Terry Pkwy & Belle Chase Hwy,Gretna,LA,29.889,-90.031
General de Gaulle and Holiday,New Orleans,LA,29.92,-90.015
W Judge Perez & Packenham Ave,Chalmette,LA,29.952,-89.977
Hwy 59 & I12,Mandeville,LA,30.419,-90.04
Wisconsin Dells - Highway 12 &,Wisconsin Dells,WI,43.625,-89.787
Lake Delton,Lake Delton,WI,43.576,-89.781
Hwy 136 and South - Baraboo,Baraboo,WI,43.462,-89.768
8th St & Hwy 54,Wisconsin Rapids,WI,44.378,-89.818
Mormon Coulee & Robinsdale,La Crosse,WI,43.775,-91.219
Highway 16 & Pralle Center,Onalaska,WI,43.875,-91.19
Hy-Vee La Crosse,La Crosse,WI,43.87,-91.195
Target Onalaska 0620,Onalaska,WI,43.873,-91.194
Rose Street & George,La Crosse,WI,43.859,-91.242
Hwy 61 Muscatine,Muscatine,IA,41.456,-91.022
Hy-Vee Muscatine 1,Muscatine,IA,41.45,-91.036
S. Dumas Ave & 18th Street,Dumas,TX,35.844,-101.974
Amarillo Blvd & Plum Creek,Amarillo,TX,35.217,-101.901
United Amarillo 523,Amarillo,TX,35.215,-101.9
Georgia St. & Austin,Amarillo,TX,35.19,-101.866
Target Amarillo 221,Amarillo,TX,35.187,-101.931
Market Street Amarillo 526,Amarillo,TX,35.186,-101.868
Soncy Rd & I-40,Amarillo,TX,35.178,-101.939
United Amarillo 529,Amarillo,TX,35.16,-101.901
Coulter & Pennsylvania,Amarillo,TX,35.152,-101.921
58th & Georgia,Amarillo,TX,35.15,-101.866
Hillside & Soncy,Amarillo,TX,35.144,-101.938
Market Street Amarillo 688,Amarillo,TX,35.118,-101.919
Canyon Dr & Hollywood Rd,Amarillo,TX,35.118,-101.908
Target Wentzville 2345,Wentzville,MO,38.819,-90.881
Wentzville & I 70,Wentzville,MO,38.818,-90.878
Hwy 100 & Rabbit Trail,Washington,MO,38.538,-90.988
Target Washington 2255,Washington,MO,38.536,-90.984
West Texas A&M Univ. Student C,Canyon,TX,34.98,-101.917
Hwy 185 & I-44 - Sullivan,Oak Grove Village,MO,38.224,-91.154
Agency and Roosevelt - Burling,Burlington,IA,40.815,-91.14
Target West Burlington 860,West Burlington,IA,40.821,-91.172
Fortuna & I-8,Yuma,AZ,32.672,-114.442
Arizona Western College,Yuma,AZ,32.688,-114.497
Fry's Yuma 699,Yuma,AZ,32.668,-114.441
32nd St & Ave 8E (I-8),Yuma,AZ,32.671,-114.499
Target Yuma 2083,Yuma,AZ,32.705,-114.606
"16th & Pacific, Yuma",Yuma,AZ,32.698,-114.599
4th Ave & 16th St,Yuma,AZ,32.699,-114.624
Yuma Medical Center,Yuma,AZ,32.683,-114.636
"4th & Catalina, Yuma",Yuma,AZ,32.672,-114.624
Albertsons Yuma 3931,Yuma,AZ,32.685,-114.648
"24th & Avenue B, Yuma",Yuma,AZ,32.684,-114.649
Florida Blvd and Airline Hwy,Baton Rouge,LA,30.454,-91.093
Sherwood Forest & Lake Sherwoo,Baton Rouge,LA,30.418,-91.052
Albertsons Baton Rouge 0712,Baton Rouge,LA,30.432,-91.083
Corporate Blvd and Commerce Ci,Baton Rouge,LA,30.43,-91.117
Albertsons Baton Rouge 3750,Baton Rouge,LA,30.445,-91.141
Target Baton Rouge 1369,Baton Rouge,LA,30.385,-91.061
College & Bennington,Baton Rouge,LA,30.42,-91.14
Highland Rd & I-10,Baton Rouge,LA,30.349,-91.027
Siegen and Perkins,Baton Rouge,LA,30.369,-91.073
Perkins & Bluebonnet,Baton Rouge,LA,30.38,-91.097
Albertsons Baton Rouge 3792,Baton Rouge,LA,30.355,-91.111
Courtyard Marriott DT Baton Ro,Baton Rouge,LA,30.449,-91.188
Nicholson and N Stadium,Baton Rouge,LA,30.412,-91.187
Highway 1 and Beaulieu Lane,Port Allen,LA,30.421,-91.218
Hy-Vee Fort Madison 1,Fort Madison,IA,40.626,-91.343
Target Quincy T2896,Quincy,IL,39.937,-91.356
Hy-Vee Quincy 2,Quincy,IL,39.934,-91.357
Quincy-Broadway & 33rd,Quincy,IL,39.936,-91.366
Hy-Vee Quincy 1533,Quincy,IL,39.913,-91.393
Hy-Vee Marion 1,Marion,IA,42.037,-91.572
7th & 31st - Marion,Marion,IA,42.033,-91.582
Hy-Vee Iowa City 3,Iowa City,IA,41.677,-91.519
Hy-Vee Iowa City 2,Iowa City,IA,41.651,-91.501
Hy-Vee Iowa City 1,Iowa City,IA,41.642,-91.529
Iowa City-Burlington & Clinton,Iowa City,IA,41.658,-91.534
Riverside Dr & Hwy 6 - Iowa Ci,Iowa City,IA,41.647,-91.541
Coralville-2nd St & 18th,Coralville,IA,41.679,-91.59
Hy-Vee Coralville 1,Coralville,IA,41.682,-91.592
Hwy 53 and River Prairie,Altoona,WI,44.818,-91.456
Target Eau Claire S 1774,Eau Claire,WI,44.781,-91.433
Hwy 53 and Golf Road,Eau Claire,WI,44.776,-91.432
Hastings & Kirk,Eau Claire,WI,44.798,-91.467
Hy-Vee Eau Claire 1081,Eau Claire,WI,44.796,-91.466
Clairemont & Stein,Eau Claire,WI,44.792,-91.513
Admiral Doyle & Lewis,New Iberia,LA,29.985,-91.819
I-10 and Louisiana,Lafayette,LA,30.264,-91.993
Target Lafayette NORTH 2377,Lafayette,LA,30.265,-91.996
US Hwy 90 & Albertsons,Broussard,LA,30.145,-91.947
Albertsons Broussard 2756,Broussard,LA,30.14,-91.949
UL Lafayette Student Union,Lafayette,LA,30.214,-92.017
Kaliste Saloom & Pinhook,Lafayette,LA,30.188,-92.013
Hy-Vee Decorah 1120,Decorah,IA,43.29,-91.796
Target Cedar Rapids 1768,Cedar Rapids,IA,42.035,-91.65
Blairs Ferry & Sammi,Cedar Rapids,IA,42.035,-91.652
Cedar Rapids-1st & Collins,Cedar Rapids,IA,42.027,-91.621
Cedar Rapids-Blairs Ferry & I-,Cedar Rapids,IA,42.034,-91.68
1st Ave and 32nd,Cedar Rapids,IA,42.01,-91.635
Edgewood and Town Centre Way,Cedar Rapids,IA,42.033,-91.702
Hy-Vee Cedar Rapids 7,Cedar Rapids,IA,42.03,-91.699
Hy-Vee Cedar Rapids 6,Cedar Rapids,IA,41.975,-91.61
1st & 14th - Cedar Rapids,Cedar Rapids,IA,41.987,-91.654
Hy-Vee Cedar Rapids 1,Cedar Rapids,IA,41.974,-91.698
Hy-Vee Cedar Rapids 3,Cedar Rapids,IA,41.957,-91.659
Cedar Rapids-Williams & Wilson,Cedar Rapids,IA,41.958,-91.718
Target Cedar Rapids 1771,Cedar Rapids,IA,41.944,-91.717
W. Penn and Jones,North Liberty,IA,41.753,-91.618
Hy-Vee Coralville 2,Coralville,IA,41.722,-91.604
Coral Ridge & Wheaton,Coralville,IA,41.719,-91.609
Target Coralville 1113,Coralville,IA,41.691,-91.598
620 S. Main Street,Rice Lake,WI,45.493,-91.734
Broadway & Walnut - Menomonie,Menomonie,WI,44.9,-91.932
Target Winona 1096,Winona,MN,44.032,-91.621
E Race and Rand,Searcy,AR,35.25,-91.694
Harding University,Searcy,AR,35.247,-91.731
Center St & Dewitt Henry Dr,Beebe,AR,35.068,-91.909
Bishop and 44,Rolla,MO,37.96,-91.767
Kroger Oxford 473,Oxford,MS,34.37,-89.516
Univ. of Mississippi Coulter H,Oxford,MS,34.365,-89.531
Univ. of Mississippi Library,Oxford,MS,34.366,-89.537
W Jackson Ave,Oxford,MS,34.365,-89.554
Kroger Starkville 381,Starkville,MS,33.449,-88.843
MS 12 and Industrial Park,Starkville,MS,33.451,-88.836
"University Village, Starkville",Starkville,MS,33.454,-88.807
W Reelfoot & Stad,Union City,TN,36.413,-89.076
Blues HWY & S. Kingshighway,Sikeston,MO,36.865,-89.582
Target Jackson 921,Jackson,TN,35.687,-88.858
Union University & Lanese,Jackson,TN,35.681,-88.857
Stonebridge & Country Club,Jackson,TN,35.672,-88.853
Kroger Jackson 468,Jackson,TN,35.698,-88.831
Jackson-Madison County Hospita,Jackson,TN,35.637,-88.832
2034 N Highland,Jackson,TN,35.657,-88.827
Highland and Lafayette,Jackson,TN,35.615,-88.82
Hwy 64 and Pinewood Drive,Oakland,TN,35.229,-89.526
Kroger Arlington 483,Arlington,TN,35.271,-89.666
Airline & Milton Wilson - Arli,Arlington,TN,35.271,-89.667
Broadway and 44th - Mt Vernon,Mt. Vernon,IL,38.313,-88.946
Kroger Mount Vernon 711,Mt. Vernon,IL,38.312,-88.943
S Park Ave & Railroad Ave,Herrin,IL,37.786,-89.027
Kroger Carbondale 714,Carbondale,IL,37.731,-89.183
E Main and N Lewis,Carbondale,IL,37.728,-89.2
SIUC Student Center,Carbondale,IL,37.713,-89.218
Target Marion 674,Marion,IL,37.749,-88.98
Marion -W Deyoung and Walton W,Marion,IL,37.743,-88.97
Kroger Marion 380,Marion,IL,37.743,-88.945
